results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,seconds.1,arousal.1,valence.1,cheerful.1,happy.1,angry.1,nervous.1,sad.1,boredom.1,confusion.1,delight.1,concentration.1,frustration.1,surprise.1,none_1.1,confrustion.1,contempt.1,dejection.1,disgust.1,eureka.1,pride.1,sorrow.1,none_2.1
0.69292802,,0.69802076,442s,441.900s,of,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.68109411,442.600s,442s,governance,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,443.400s,443.200s,kind,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.69802076,443.500s,443.400s,of,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.60525101,444.300s,443.500s,responsibility,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.59956259,444.900s,444.300s,to,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.56626332,445.600s,445.200s,keep,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.35800365,446.200s,445.600s,the,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.4092845,447.700s,446.900s,unnecessary,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.62683892,448.100s,447.900s,and,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,448.300s,448.100s,it's,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.72576046,448.600s,448.300s,not,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.80687791,449.100s,448.700s,supposed,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.54143947,449.300s,449.100s,to,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.76806313,450.300s,449.300s,impart,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.76023251,451.300s,450.300s,judgment,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,451.400s,451.300s,on,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.51737309,451.700s,451.400s,things,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,451.800s,451.700s,but,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.68109411,452s,451.800s,also,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.87529325,452.100s,452s,it's,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.35225248,452.600s,452.100s,important,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,452.700s,452.600s,for,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,452.800s,452.700s,it,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.91283858,452.800s,452.800s,to,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.39938265,453.300s,452.800s,keep,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.52730906,454.500s,453.800s,morale,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69292802,,0.46777925,455.500s,454.900s,and,2,en-us,456.412615s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709, I like not lights up great I think in the country and I think it's also important to remember for Koreans that we ourselves were officials ones just 56 years ago we were in Shanghai forming our own government or instruction he's and understand as politically very sensitive issue but I think that shouldn't discourage us from doing the right thing in my opinion and trying to bring the people around,0.91283858,457.200s,457s,I,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,457.500s,457.200s,like,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,457.800s,457.500s,not,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,458.400s,457.800s,lights,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,459.100s,458.900s,up,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,459.400s,459.100s,great,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,459.500s,459.500s,I,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,459.900s,459.500s,think,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,460s,459.900s,in,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,460.100s,460s,the,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,460.600s,460.100s,country,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,462.100s,461.400s,and,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,462.400s,462.400s,I,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,462.600s,462.400s,think,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,462.700s,462.600s,it's,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,462.900s,462.700s,also,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,463.200s,462.900s,important,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,463.300s,463.200s,to,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,463.800s,463.300s,remember,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,464s,463.800s,for,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.7679618,464.700s,464s,Koreans,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,465.400s,464.800s,that,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.89048642,465.600s,465.400s,we,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.89171946,466.100s,465.600s,ourselves,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,466.300s,466.100s,were,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.84223706,466.700s,466.300s,officials,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.84352928,467.100s,466.700s,ones,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.76905119,467.500s,467.100s,just,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,468.200s,467.500s,56,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,468.500s,468.200s,years,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,468.800s,468.500s,ago,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.77211481,469.200s,468.800s,we,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,469.400s,469.200s,were,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.75906605,469.500s,469.400s,in,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.75008816,470.200s,469.500s,Shanghai,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.89965677,470.400s,470.200s,forming,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.76002538,470.600s,470.400s,our,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.90432429,470.600s,470.600s,own,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,471.100s,470.600s,government,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,471.200s,471.100s,or,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.90704745,471.600s,471.200s,instruction,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.73506278,471.900s,471.600s,he's,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.75118476,473.800s,473.200s,and,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,474.300s,474s,understand,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.73884708,474.500s,474.300s,as,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.7052266,475.300s,474.500s,politically,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.6851548,475.700s,475.500s,very,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,476.100s,475.700s,sensitive,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.66737449,476.600s,476.100s,issue,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.71083927,477.300s,477.100s,but,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,477.300s,477.300s,I,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.45126018,477.500s,477.300s,think,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,477.600s,477.500s,that,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.5435853,478.200s,477.600s,shouldn't,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.71939808,480.200s,479.800s,discourage,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.75355989,480.400s,480.200s,us,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.45703313,481s,480.400s,from,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.6851548,481.500s,481.300s,doing,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,481.600s,481.500s,the,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,481.700s,481.600s,right,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.6985988,482.200s,481.700s,thing,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.60451841,482.600s,482.200s,in,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,482.800s,482.600s,my,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.50059229,483.400s,482.800s,opinion,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.72670251,483.900s,483.600s,and,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.91283858,484.300s,483.900s,trying,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.76422209,484.500s,484.300s,to,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.67311937,484.900s,484.500s,bring,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.71083927,485.200s,484.900s,the,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.51773632,485.900s,485.200s,people,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81785709,,0.64836389,486.500s,485.900s,around,2,en-us,486.741232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947, it's not lights up right I think in the country and I think it's also important to remember for Koreans that we ourselves were virgins ones just 56 years ago we were in Shanghai for mineral government against Japanese and understand this politically very sensitive issue but I think that shouldn't discourage us from doing the right thing in my opinion and trying to bring the people around,0.91283858,457.500s,457.300s,it's,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,457.800s,457.500s,not,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,458.400s,457.800s,lights,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,459.100s,458.900s,up,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,459.500s,459.100s,right,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,459.500s,459.500s,I,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,459.900s,459.500s,think,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,460s,459.900s,in,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,460.100s,460s,the,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,460.600s,460.100s,country,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,462s,461.400s,and,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,462.500s,462.400s,I,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,462.600s,462.500s,think,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,462.700s,462.600s,it's,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,462.900s,462.700s,also,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,463.200s,462.900s,important,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,463.300s,463.200s,to,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,463.800s,463.300s,remember,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,464s,463.800s,for,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.90489304,464.700s,464s,Koreans,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,465.300s,464.900s,that,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,465.600s,465.300s,we,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,466.100s,465.600s,ourselves,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,466.300s,466.100s,were,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.36302209,466.700s,466.300s,virgins,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.71888638,467.100s,466.700s,ones,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.51886714,467.500s,467.100s,just,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.75051618,468.200s,467.500s,56,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,468.500s,468.200s,years,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.76042002,468.800s,468.500s,ago,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.57962084,469.200s,468.800s,we,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,469.400s,469.200s,were,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.5796209,469.500s,469.400s,in,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.46708539,470.200s,469.500s,Shanghai,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.70829248,470.300s,470.200s,for,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.50478971,470.600s,470.300s,mineral,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.69728804,471.100s,470.600s,government,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.77347851,471.400s,471.100s,against,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.71350634,471.900s,471.400s,Japanese,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.59089869,473.900s,473.100s,and,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.86225688,474.300s,474s,understand,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.39353859,474.500s,474.300s,this,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.60928601,475.300s,474.500s,politically,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.61458391,475.700s,475.500s,very,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,476.100s,475.700s,sensitive,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.56963581,476.600s,476.100s,issue,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.6956892,477.300s,477s,but,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,477.300s,477.300s,I,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.35971874,477.500s,477.300s,think,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,477.600s,477.500s,that,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.40174279,478.200s,477.600s,shouldn't,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.65806782,480.200s,479.800s,discourage,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.72715873,480.500s,480.200s,us,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.35843173,481s,480.500s,from,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.6956892,481.500s,481.200s,doing,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,481.600s,481.500s,the,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,481.700s,481.600s,right,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.59858429,482.200s,481.700s,thing,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.50535756,482.600s,482.300s,in,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,482.800s,482.600s,my,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.34884474,483.400s,482.800s,opinion,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74934947,,0.91283858,483.900s,483.600s,and,1,en-us,486.751255s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
