timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548121342816,12831,47745,18190,11298,10965,9218,723878,145178,1,2,1548121341833.0,0.983,1244.633,440.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121343831,1923,29953,11966,7043,2102,3641,258989,71123,1,2,1548121342816.0,1.015,1245.648,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121344804,26730,16917,98884,72309,12036,34364,812156,355992,1,2,1548121343831.0,0.973,1246.621,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121345814,11466,3474,18035,11055,7144,6806,685906,81726,1,2,1548121344804.0,1.01,1247.631,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121346814,82182,119919,63576,55857,18418,77342,1613770,699905,1,2,1548121345814.0,1.0,1248.631,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121347788,22852,12523,10054,29328,3952,11134,170786,38597,1,2,1548121346814.0,0.974,1249.605,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121348790,10693,50923,30051,22088,7143,12079,149115,35534,1,2,1548121347788.0,1.002,1250.607,445.0,2.667,3.0,1.0,1.0,1.333,1.0
1548121349790,166789,150484,70729,245344,59223,168375,1122241,543733,1,2,1548121348790.0,1.0,1251.607,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121350773,19548,17202,15091,8239,5641,6606,887441,76140,1,2,1548121349790.0,0.983,1252.59,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121351775,50418,54299,38864,68751,14734,29243,380559,266134,1,2,1548121350773.0,1.002,1253.592,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121352757,72681,184701,28310,64857,58334,25067,871673,508020,1,2,1548121351775.0,0.982,1254.574,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121353772,28024,32243,26730,64452,12609,31668,751730,333143,1,2,1548121352757.0,1.015,1255.589,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121354765,46678,37862,55631,67847,26997,20407,863274,77950,1,2,1548121353772.0,0.993,1256.582,450.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121355748,35862,208375,277219,466691,67725,77900,1390007,1062400,1,2,1548121354765.0,0.983,1257.565,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121356743,24471,198245,33065,30750,11409,13629,891707,160570,1,2,1548121355748.0,0.995,1258.56,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121357745,154916,113059,206839,296238,121110,134422,184181,637146,1,2,1548121356743.0,1.002,1259.562,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121358750,143942,283144,34164,14254,19003,11653,1171085,870178,1,2,1548121357745.0,1.005,1260.567,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121359730,18699,68947,45150,35275,24653,30467,265344,217376,1,2,1548121358750.0,0.98,1261.547,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121360731,24282,47220,33693,31510,14207,14790,1253287,236986,1,2,1548121359730.0,1.001,1262.548,455.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121361748,19259,14317,42148,39649,14625,23167,481850,278382,1,2,1548121360731.0,1.017,1263.565,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121362717,57890,129125,61830,48012,12062,46900,1575796,902473,1,2,1548121361748.0,0.969,1264.534,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121363761,94234,76642,40278,59368,18173,58200,1129445,116200,1,2,1548121362717.0,1.044,1265.578,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121364701,24569,10846,7574,9902,5563,3607,122371,52136,1,2,1548121363761.0,0.94,1266.518,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121365702,12938,6081,19407,8773,2721,6070,126396,151257,1,2,1548121364701.0,1.001,1267.519,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121366703,16235,23498,22153,24758,14135,13305,1270494,97315,1,2,1548121365702.0,1.001,1268.52,460.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121367686,16351,9062,10782,3866,3713,6523,665894,50721,1,2,1548121366703.0,0.983,1269.503,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121368707,7126,16236,3993,10718,1716,2918,96022,43272,1,2,1548121367686.0,1.021,1270.524,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121369687,15796,12007,10300,6210,1568,4252,157596,47657,1,2,1548121368707.0,0.98,1271.504,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121370672,34101,20879,11116,17109,7908,4505,137382,12453,1,2,1548121369687.0,0.985,1272.489,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121371692,9870,10034,4547,8381,1745,5632,148968,31079,1,2,1548121370672.0,1.02,1273.509,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121372660,5669,18478,5606,5537,3336,4719,51699,22496,1,2,1548121371692.0,0.968,1274.477,465.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121373661,40736,78048,99252,30880,14096,48961,1814867,196904,1,2,1548121372660.0,1.001,1275.478,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121374660,16973,33871,19293,49569,10479,25742,31529,44658,1,2,1548121373661.0,0.999,1276.477,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121375650,71733,92161,26874,14021,3957,11559,109256,69170,1,2,1548121374660.0,0.99,1277.467,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121376661,40368,40526,45330,61669,16404,13020,1788397,638162,1,2,1548121375650.0,1.011,1278.478,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121377645,21889,34503,7694,7378,2590,2529,455943,81480,1,2,1548121376661.0,0.984,1279.462,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121378686,66253,17338,7893,52387,26074,23098,1809889,188744,1,2,1548121377645.0,1.041,1280.503,470.0,3.0,2.667,1.0,1.0,1.333,1.0
1548121379629,12869,6759,6603,13708,3504,3983,92586,20615,1,2,1548121378686.0,0.943,1281.446,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121380647,43158,53722,18391,29592,6452,16057,556625,93080,1,2,1548121379629.0,1.018,1282.464,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121381631,2378,6067,6002,727,997,2616,113200,60314,1,2,1548121380647.0,0.984,1283.448,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121382612,6797,9397,11270,13336,4727,4945,32488,14285,1,2,1548121381631.0,0.981,1284.429,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121383620,15815,29509,12855,52961,6222,10047,634719,161445,1,2,1548121382612.0,1.008,1285.437,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121384597,95276,91202,24891,63012,19480,38198,1360171,208247,1,2,1548121383620.0,0.977,1286.414,475.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121385618,48488,140039,33017,20132,6534,18441,2194414,454134,1,2,1548121384597.0,1.021,1287.435,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121386619,59934,76281,14706,83932,13678,23730,851682,97671,1,2,1548121385618.0,1.001,1288.436,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121387601,8272,5180,12077,10804,386,1803,127753,37009,1,2,1548121386619.0,0.982,1289.418,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121388585,47638,33716,34599,24853,13586,22920,18738,143329,1,2,1548121387601.0,0.984,1290.402,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121389585,15680,7181,14358,9072,5091,3377,168652,63205,1,2,1548121388585.0,1.0,1291.402,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121390580,4029,25092,8381,15687,2185,2782,200168,66537,1,2,1548121389585.0,0.995,1292.397,480.0,2.667,3.0,1.0,1.0,2.0,1.0
1548121391583,11793,3101,10904,17872,7767,8608,295081,62370,1,2,1548121390580.0,1.003,1293.4,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121392577,14995,13357,17754,24521,4895,7704,68941,58425,1,2,1548121391583.0,0.994,1294.394,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121393571,145175,26855,232785,171513,110950,147309,1970606,425857,1,2,1548121392577.0,0.994,1295.388,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121394558,36113,54581,21786,8639,17460,22799,838793,389042,1,2,1548121393571.0,0.987,1296.375,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121395547,19125,14301,18686,19581,2942,4230,351633,37479,1,2,1548121394558.0,0.989,1297.364,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121396542,3963,5960,1113,1671,215,423,565353,21172,1,2,1548121395547.0,0.995,1298.359,485.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121397543,0,0,1,1,0,0,5,2,1,2,1548121396542.0,1.001,1299.36,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121398540,29457,3290,7044,20351,1887,933,515038,20749,1,2,1548121397543.0,0.997,1300.357,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121399544,47700,72966,34979,19221,6539,4382,643241,293316,1,2,1548121398540.0,1.004,1301.361,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121400537,216,325,26,97,12,23,2012,1898,1,2,1548121399544.0,0.993,1302.354,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121401511,45,27,63,63,29,49,3908,104,1,2,1548121400537.0,0.974,1303.328,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121402517,373848,228614,73021,108712,14581,15456,2704056,401431,1,2,1548121401511.0,1.006,1304.334,490.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121403528,2484,5878,801,2031,233,357,632519,19789,1,2,1548121402517.0,1.011,1305.345,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121404513,7437,2415,1098,958,228,132,32826,5597,1,2,1548121403528.0,0.985,1306.33,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121405498,4768,3225,28881,62972,6242,6953,583904,149437,1,2,1548121404513.0,0.985,1307.315,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121406500,215021,217229,328227,947547,47220,57182,647748,543938,1,2,1548121405498.0,1.002,1308.317,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121407493,19627,29830,29974,16759,14312,27588,777543,77796,1,2,1548121406500.0,0.993,1309.31,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121408500,38610,24537,33724,69293,11733,7750,786256,54408,1,2,1548121407493.0,1.007,1310.317,495.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121409488,30375,29026,14687,10456,4730,5936,1373564,70115,1,2,1548121408500.0,0.988,1311.305,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121410465,15255,14038,11359,7616,5356,7786,272458,74900,1,2,1548121409488.0,0.977,1312.282,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121411486,10919,30744,16516,15339,12331,10368,1306512,88474,1,2,1548121410465.0,1.021,1313.303,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121412452,191774,237172,400268,354748,45753,123701,2818450,1132384,1,2,1548121411486.0,0.966,1314.269,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121413471,104400,88607,70529,90404,3204,27089,665961,466654,1,2,1548121412452.0,1.019,1315.288,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121414455,60834,56422,37499,35970,4854,7635,812373,159805,1,2,1548121413471.0,0.984,1316.272,500.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121415437,19748,79699,34858,71906,21670,19249,1337412,470009,1,2,1548121414455.0,0.982,1317.254,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121416438,4588,653,2035,2661,827,1636,44638,12587,1,2,1548121415437.0,1.001,1318.255,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121417440,19186,21721,23228,25299,7953,26618,56279,154318,1,2,1548121416438.0,1.002,1319.257,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121418426,6460,9525,23930,38831,7921,19690,192927,101366,1,2,1548121417440.0,0.986,1320.243,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121419426,12814,28403,7754,11847,4492,12468,42542,24069,1,2,1548121418426.0,1.0,1321.243,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121420441,6854,21056,12211,7654,1250,5087,293398,56021,1,2,1548121419426.0,1.015,1322.258,505.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121421425,18627,4992,18464,15508,7462,6851,50657,47135,1,2,1548121420441.0,0.984,1323.242,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121422418,4693,3324,4504,3576,1595,2240,114544,42151,1,2,1548121421425.0,0.993,1324.235,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121423412,781,825,1086,2060,367,592,94894,8989,1,2,1548121422418.0,0.994,1325.229,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121424393,24853,648,8725,13674,3749,1966,215427,44085,1,2,1548121423412.0,0.981,1326.21,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121425397,67324,5327,12390,83032,3016,1756,2023340,72437,1,2,1548121424393.0,1.004,1327.214,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121426412,4609,8270,8235,1758,487,2005,1013643,25907,1,2,1548121425397.0,1.015,1328.229,510.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121427380,9924,8361,12778,3836,2166,3517,222689,23561,1,2,1548121426412.0,0.968,1329.197,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121428383,33938,37233,9326,19504,4869,4202,1378641,61842,1,2,1548121427380.0,1.003,1330.2,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121429386,33345,58804,21527,40064,8853,10103,40881,46950,1,2,1548121428383.0,1.003,1331.203,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121430382,61604,5658,15216,16388,6272,14524,267613,213000,1,2,1548121429386.0,0.996,1332.199,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121431387,17333,1985,6382,17455,2507,2678,267781,36745,1,2,1548121430382.0,1.005,1333.204,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121432368,5310,17279,7329,7451,1602,3885,467094,40402,1,2,1548121431387.0,0.981,1334.185,515.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121433354,9867,60461,19142,28717,6975,12447,308039,123188,1,2,1548121432368.0,0.986,1335.171,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121434369,8457,1272,10435,59156,3754,9244,103453,29254,1,2,1548121433354.0,1.015,1336.186,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121435352,42464,43452,13323,44296,5923,12943,56962,56452,1,2,1548121434369.0,0.983,1337.169,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121436339,9792,5307,3151,4403,398,956,260317,24728,1,2,1548121435352.0,0.987,1338.156,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121437343,30889,16165,8442,20352,3248,4720,27684,53061,1,2,1548121436339.0,1.004,1339.16,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121438321,9514,43204,11679,7118,4397,5374,24325,170947,1,2,1548121437343.0,0.978,1340.138,520.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121439322,19980,8365,8261,17249,13637,12133,53803,54157,1,2,1548121438321.0,1.001,1341.139,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121440343,17865,41775,16363,12813,14827,11316,221006,89959,1,2,1548121439322.0,1.021,1342.16,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121441310,4008,11354,4112,4387,921,1301,36085,6864,1,2,1548121440343.0,0.967,1343.127,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121442308,3575,23505,5722,9661,2265,4869,18358,24594,1,2,1548121441310.0,0.998,1344.125,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121443330,5383,12140,5482,11469,9498,6872,51151,29310,1,2,1548121442308.0,1.022,1345.147,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121444296,20286,13537,14733,14953,10354,19731,829148,58348,1,2,1548121443330.0,0.966,1346.113,525.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121445307,9887,6715,7766,2479,2684,4311,81771,21001,1,2,1548121444296.0,1.011,1347.124,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121446303,3212,2708,547,2296,564,382,87680,18091,1,2,1548121445307.0,0.996,1348.12,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121447328,11465,15107,8961,7142,6336,10632,54192,37334,1,2,1548121446303.0,1.025,1349.145,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121448295,22696,6379,15018,2199,4448,4725,24150,30381,1,2,1548121447328.0,0.967,1350.112,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121449270,21544,46118,13864,11097,1210,7715,681886,225689,1,2,1548121448295.0,0.975,1351.087,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121450265,10700,17075,10551,22622,1991,4436,238286,50103,1,2,1548121449270.0,0.995,1352.082,530.0,3.0,3.0,1.0,1.0,2.0,1.0
1548121451266,16173,13364,5132,13883,5528,3866,30605,37142,1,2,1548121450265.0,1.001,1353.083,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121452264,24723,9413,16267,9945,7117,5362,198319,39436,1,2,1548121451266.0,0.998,1354.081,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121453268,1973,836,1880,3985,627,1170,196614,14796,1,2,1548121452264.0,1.004,1355.085,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121454251,5345,735,1149,4611,398,1338,198004,14709,1,2,1548121453268.0,0.983,1356.068,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121455259,10650,2213,8859,11767,1087,2628,110510,17748,1,2,1548121454251.0,1.008,1357.076,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121456254,2257,6505,7842,11412,1879,2733,633368,68914,1,2,1548121455259.0,0.995,1358.071,535.0,3.0,3.333,1.0,1.0,2.0,1.0
1548121457252,4533,14305,4718,7245,1510,2320,27656,30694,1,2,1548121456254.0,0.998,1359.069,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121458219,34326,6305,10733,13251,6790,9735,815067,49417,1,2,1548121457252.0,0.967,1360.036,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121459220,62427,104451,19649,34736,3549,15745,1449915,236337,1,2,1548121458219.0,1.001,1361.037,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121460223,19768,4665,3534,28445,1383,3567,1372657,34327,1,2,1548121459220.0,1.003,1362.04,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121461212,39687,115745,25669,15188,9690,20447,1699623,95442,1,2,1548121460223.0,0.989,1363.029,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121462206,3489,3452,1247,4316,550,1056,99421,5670,1,2,1548121461212.0,0.994,1364.023,540.0,3.0,3.0,1.0,1.0,1.667,1.0
1548121463208,24732,19860,17987,37811,31289,12408,253527,62691,1,2,1548121462206.0,1.002,1365.025,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121464193,15958,1333,21053,7904,8250,8394,152514,144728,1,2,1548121463208.0,0.985,1366.01,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121465207,55747,38619,35487,55171,7633,9250,1799108,127265,1,2,1548121464193.0,1.014,1367.024,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121466224,8660,2896,4417,21603,661,5508,721520,67863,1,2,1548121465207.0,1.017,1368.041,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121467194,2576,5457,3588,3691,480,679,89940,29729,1,2,1548121466224.0,0.97,1369.011,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121468212,7240,5607,4176,7379,1848,1787,113742,25638,1,2,1548121467194.0,1.018,1370.029,545.0,2.667,3.0,1.0,1.0,1.667,1.0
1548121469184,12383,38731,29129,8516,7466,7321,153435,39652,1,2,1548121468212.0,0.972,1371.001,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121470179,13825,68574,17746,48487,4578,9140,54732,50696,1,2,1548121469184.0,0.995,1371.996,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121471180,7192,8100,7203,21988,3853,1910,380870,33628,1,2,1548121470179.0,1.001,1372.997,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121472171,3683,4835,4819,3515,701,1266,21212,13573,1,2,1548121471180.0,0.991,1373.988,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121473148,53443,11555,20355,35408,3240,4803,451537,110050,1,2,1548121472171.0,0.977,1374.965,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121474164,7529,4262,4714,8264,3948,8551,95675,120348,1,2,1548121473148.0,1.016,1375.981,550.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121475147,44159,128025,97204,59925,15203,25697,1608539,309749,1,2,1548121474164.0,0.983,1376.964,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121476132,18211,81500,19234,29652,5587,15140,122613,38600,1,2,1548121475147.0,0.985,1377.949,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121477135,62499,19194,52206,79246,7760,27836,1398266,301257,1,2,1548121476132.0,1.003,1378.952,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121478116,72113,12998,57104,40656,26614,28984,784801,274921,1,2,1548121477135.0,0.981,1379.933,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121479121,20428,25447,39858,34884,15762,17074,750437,110970,1,2,1548121478116.0,1.005,1380.938,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121480119,13293,27852,18820,8628,4792,16493,348249,105333,1,2,1548121479121.0,0.998,1381.936,555.0,3.0,3.333,1.333,1.0,1.667,1.0
1548121481103,817,2414,1683,2215,965,1631,29467,58757,1,2,1548121480119.0,0.984,1382.92,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121482106,21010,120153,72704,102787,37603,13616,937037,136488,1,2,1548121481103.0,1.003,1383.923,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121483121,72150,24417,35398,64904,13648,78747,1696212,710377,1,2,1548121482106.0,1.015,1384.938,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121484106,42742,61420,51056,106425,20482,53068,358298,350571,1,2,1548121483121.0,0.985,1385.923,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121485106,88818,18838,15826,18261,5236,13650,1557496,91901,1,2,1548121484106.0,1.0,1386.923,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121486094,43444,23417,17387,23075,8463,19943,569537,163578,1,2,1548121485106.0,0.988,1387.911,560.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121487075,10585,28106,33033,49894,15634,34877,1232805,45750,1,2,1548121486094.0,0.981,1388.892,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121488091,4827,6645,4009,4078,1872,2372,382061,14754,1,2,1548121487075.0,1.016,1389.908,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121489074,6255,42857,5819,7799,5005,4437,620833,66513,1,2,1548121488091.0,0.983,1390.891,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121490059,53341,15649,21286,21358,3176,18179,1351459,85516,1,2,1548121489074.0,0.985,1391.876,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121491058,29784,16204,7897,14698,2641,4833,240394,70363,1,2,1548121490059.0,0.999,1392.875,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121492047,13774,30533,13281,19200,4202,6958,2597936,56417,1,2,1548121491058.0,0.989,1393.864,565.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121493062,1092,2489,1963,2436,417,487,344124,5703,1,2,1548121492047.0,1.015,1394.879,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121494062,62555,154495,77297,28327,14844,34444,1809912,242918,1,2,1548121493062.0,1.0,1395.879,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121495046,12965,6943,14861,15067,5647,12593,883561,57137,1,2,1548121494062.0,0.984,1396.863,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121496053,39937,19727,16486,39477,14113,21543,700378,151774,1,2,1548121495046.0,1.007,1397.87,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121497047,47815,174923,27029,48804,40305,24715,2048177,429246,1,2,1548121496053.0,0.994,1398.864,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121498028,9333,2917,1146,5760,806,1230,243928,15084,1,2,1548121497047.0,0.981,1399.845,570.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121499046,11270,12845,18612,10885,2827,7126,645112,9888,1,2,1548121498028.0,1.018,1400.863,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121500038,35520,3850,16365,20286,3122,21044,1132997,207955,1,2,1548121499046.0,0.992,1401.855,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121501003,5242,2749,8900,7228,13976,3711,558801,35088,1,2,1548121500038.0,0.965,1402.82,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121502005,8739,6534,21341,10757,7946,17005,1635942,311216,1,2,1548121501003.0,1.002,1403.822,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121503026,10509,34873,18674,9026,1800,9340,201908,56682,1,2,1548121502005.0,1.021,1404.843,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121503989,14482,4355,22745,11114,3789,7763,130796,17432,1,2,1548121503026.0,0.963,1405.806,575.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121505006,34591,7731,24086,32148,11023,7511,1472428,60212,1,2,1548121503989.0,1.017,1406.823,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121505997,12958,27837,4501,4555,2334,3468,339337,94942,1,2,1548121505006.0,0.991,1407.814,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121506989,1112,1042,3111,2517,1510,5487,96664,22826,1,2,1548121505997.0,0.992,1408.806,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121507974,38747,92928,18468,26924,3870,12465,2072905,153197,1,2,1548121506989.0,0.985,1409.791,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121508958,20394,15751,8415,12603,4204,11681,773509,121164,1,2,1548121507974.0,0.984,1410.775,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121509960,34535,33948,19569,14523,8469,23247,1226466,190127,1,2,1548121508958.0,1.002,1411.777,580.0,3.0,3.333,1.667,1.0,1.333,1.0
1548121510975,14071,16843,10285,25360,4186,18579,522585,95068,1,2,1548121509960.0,1.015,1412.792,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121511951,33959,40133,20560,26458,3726,47118,1845524,72578,1,2,1548121510975.0,0.976,1413.768,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121512963,45925,22234,5704,4080,1831,3831,651310,38301,1,2,1548121511951.0,1.012,1414.78,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121513944,22287,13579,7773,15199,9066,5641,711714,42979,1,2,1548121512963.0,0.981,1415.761,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121514930,12976,14860,10688,21380,4335,2296,928204,57108,1,2,1548121513944.0,0.986,1416.747,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121515976,196700,246472,21433,50172,11765,15730,1915048,461381,1,2,1548121514930.0,1.046,1417.793,585.0,2.667,3.0,1.333,1.0,1.333,1.0
1548121516932,5631,17674,7656,8495,1674,6000,266333,97118,1,2,1548121515976.0,0.956,1418.749,585.0,2.667,3.0,1.333,1.0,1.333,1.0
