reult/alternative/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.73287845,,0.6586628,568.6,567.9,xenophobia,26,en-us,582.327492
0.73287845,,0.53965902,568.8,568.6,that,26,en-us,582.327492
0.73287845,,0.69754094,569.0,568.8,you,26,en-us,582.327492
0.73287845,,0.91283858,569.2,569.0,have,26,en-us,582.327492
0.73287845,,0.72142929,569.6,569.2,received,26,en-us,582.327492
0.73287845,,0.47848055,569.9,569.6,that,26,en-us,582.327492
0.73287845,,0.5396589,570.3,569.9,yeah,26,en-us,582.327492
0.73287845,,0.91283858,570.7,570.7,I,26,en-us,582.327492
0.73287845,,0.47848049,570.9,570.7,think,26,en-us,582.327492
0.73287845,,0.91283858,571.1,570.9,there's,26,en-us,582.327492
0.73287845,,0.36501947,571.3,571.1,some,26,en-us,582.327492
0.73287845,,0.65196598,571.5,571.3,kind,26,en-us,582.327492
0.73287845,,0.40761563,571.9,571.5,of,26,en-us,582.327492
0.73287845,,0.91283858,572.3,572.0,more,26,en-us,582.327492
0.73287845,,0.91283858,572.9,572.3,emotional,26,en-us,582.327492
0.73287845,,0.37492579,573.2,572.9,than,26,en-us,582.327492
0.73287845,,0.4784804,573.9,573.2,rational,26,en-us,582.327492
0.73287845,,0.74727648,574.8,574.3,equations,26,en-us,582.327492
0.73287845,,0.36242908,577.1,577.0,yeah,26,en-us,582.327492
0.73287845,,0.56132281,577.6,577.1,because,26,en-us,582.327492
0.73287845,,0.91283858,577.8,577.6,they,26,en-us,582.327492
0.73287845,,0.67620915,578.0,577.8,are,26,en-us,582.327492
0.73287845,,0.91283858,578.3,578.0,have,26,en-us,582.327492
0.73287845,,0.91283858,578.5,578.3,some,26,en-us,582.327492
0.73287845,,0.91283858,578.8,578.5,fear,26,en-us,582.327492
0.73287845,,0.73756599,579.0,578.8,of,26,en-us,582.327492
0.73287845,,0.91283858,579.1,579.0,you,26,en-us,582.327492
0.73287845,,0.66661614,579.7,579.1,insecure,26,en-us,582.327492
0.73287845,,0.49221811,580.2,579.7,that,26,en-us,582.327492
0.73287845,,0.58009171,580.8,580.6,they,26,en-us,582.327492
0.73287845,,0.455212,581.1,580.8,are,26,en-us,582.327492
0.73287845,,0.56203258,581.9,581.5,happier,26,en-us,582.327492
0.73287845,,0.59166151,582.1,581.9,that,26,en-us,582.327492
0.83281088, never seen something like that paid more than others some problem that's called inside they're feeling knots from there that their Fiji yeah and put on that patients I think you may be at a Korean citizenship maybe you have to trust your government process there that will debut accept only that good quality refugee,0.91283858,582.9,582.5,never,26,en-us,612.295293
0.83281088,,0.91283858,583.5,582.9,seen,26,en-us,612.295293
0.83281088,,0.91283858,583.9,583.7,something,26,en-us,612.295293
0.83281088,,0.91283858,584.3,583.9,like,26,en-us,612.295293
0.83281088,,0.91283858,584.5,584.3,that,26,en-us,612.295293
0.83281088,,0.91283858,584.8,584.5,paid,26,en-us,612.295293
0.83281088,,0.91283858,585.2,584.8,more,26,en-us,612.295293
0.83281088,,0.91283858,585.4,585.2,than,26,en-us,612.295293
0.83281088,,0.91283858,585.6,585.4,others,26,en-us,612.295293
0.83281088,,0.91283858,587.5,587.2,some,26,en-us,612.295293
0.83281088,,0.91283858,588.0,587.5,problem,26,en-us,612.295293
0.83281088,,0.91283858,588.8,588.6,that's,26,en-us,612.295293
0.83281088,,0.91283858,589.2,588.8,called,26,en-us,612.295293
0.83281088,,0.91283858,589.8,589.2,inside,26,en-us,612.295293
0.83281088,,0.91283858,590.2,589.8,they're,26,en-us,612.295293
0.83281088,,0.91283858,590.7,590.2,feeling,26,en-us,612.295293
0.83281088,,0.91283858,591.2,590.7,knots,26,en-us,612.295293
0.83281088,,0.91283858,591.8,591.2,from,26,en-us,612.295293
0.83281088,,0.91283858,592.5,592.1,there,26,en-us,612.295293
0.83281088,,0.91283858,592.7,592.5,that,26,en-us,612.295293
0.83281088,,0.66438472,592.9,592.7,their,26,en-us,612.295293
0.83281088,,0.76092678,593.3,592.9,Fiji,26,en-us,612.295293
0.83281088,,0.7099334,593.8,593.4,yeah,26,en-us,612.295293
0.83281088,,0.7324279,595.0,594.2,and,26,en-us,612.295293
0.83281088,,0.85029024,596.5,596.2,put,26,en-us,612.295293
0.83281088,,0.7180419,596.9,596.5,on,26,en-us,612.295293
0.83281088,,0.69375485,597.5,596.9,that,26,en-us,612.295293
0.83281088,,0.91283858,598.5,597.9,patients,26,en-us,612.295293
0.83281088,,0.91283858,599.4,599.3,I,26,en-us,612.295293
0.83281088,,0.72162634,600.1,599.4,think,26,en-us,612.295293
0.83281088,,0.72540772,600.9,600.4,you,26,en-us,612.295293
0.83281088,,0.91283858,601.2,601.0,may,26,en-us,612.295293
0.83281088,,0.69990438,601.6,601.2,be,26,en-us,612.295293
0.83281088,,0.91283858,601.8,601.7,at,26,en-us,612.295293
0.83281088,,0.72540766,601.9,601.8,a,26,en-us,612.295293
0.83281088,,0.90587926,602.2,601.9,Korean,26,en-us,612.295293
0.83281088,,0.72685111,602.8,602.2,citizenship,26,en-us,612.295293
0.83281088,,0.91283858,603.2,602.8,maybe,26,en-us,612.295293
0.83281088,,0.73854983,603.3,603.2,you,26,en-us,612.295293
0.83281088,,0.91283858,603.5,603.3,have,26,en-us,612.295293
0.83281088,,0.91283858,603.7,603.5,to,26,en-us,612.295293
0.83281088,,0.87182623,604.1,603.7,trust,26,en-us,612.295293
0.83281088,,0.71265155,604.7,604.1,your,26,en-us,612.295293
0.83281088,,0.69938058,606.2,604.7,government,26,en-us,612.295293
0.83281088,,0.72104967,606.7,606.2,process,26,en-us,612.295293
0.83281088,,0.91283858,607.3,607.1,there,26,en-us,612.295293
0.83281088,,0.76802427,607.6,607.3,that,26,en-us,612.295293
0.83281088,,0.83917463,607.9,607.6,will,26,en-us,612.295293
0.83281088,,0.6910696,608.7,607.9,debut,26,en-us,612.295293
0.83281088,,0.77159733,609.9,609.4,accept,26,en-us,612.295293
0.83281088,,0.70019633,610.3,609.9,only,26,en-us,612.295293
0.83281088,,0.72035766,610.6,610.3,that,26,en-us,612.295293
0.83281088,,0.91283858,611.0,610.7,good,26,en-us,612.295293
0.83281088,,0.64144105,611.6,611.0,quality,26,en-us,612.295293
0.83281088,,0.82212991,612.1,611.6,refugee,26,en-us,612.295293
0.77579147, never seen something like that Faith before something like that I think it's a problem that's called inside they're feeling not from their better to G yeah and put on that patients I think you may be at a Korean citizenship maybe you have to trust your process yeah that Booth day will you accept only that good quality refugees,0.91283858,582.9,582.5,never,26,en-us,612.305315
0.77579147,,0.91283858,583.5,582.9,seen,26,en-us,612.305315
0.77579147,,0.91283858,583.9,583.7,something,26,en-us,612.305315
0.77579147,,0.91283858,584.3,583.9,like,26,en-us,612.305315
0.77579147,,0.91283858,584.5,584.3,that,26,en-us,612.305315
0.77579147,,0.54583669,584.7,584.5,Faith,26,en-us,612.305315
0.77579147,,0.62393713,585.1,584.7,before,26,en-us,612.305315
0.77579147,,0.91283858,585.4,585.1,something,26,en-us,612.305315
0.77579147,,0.7403813,585.5,585.4,like,26,en-us,612.305315
0.77579147,,0.67447823,585.6,585.5,that,26,en-us,612.305315
0.77579147,,0.68855089,586.4,586.3,I,26,en-us,612.305315
0.77579147,,0.72009915,586.7,586.4,think,26,en-us,612.305315
0.77579147,,0.91283858,587.0,586.8,it's,26,en-us,612.305315
0.77579147,,0.62459815,587.1,587.0,a,26,en-us,612.305315
0.77579147,,0.69465923,588.0,587.5,problem,26,en-us,612.305315
0.77579147,,0.71965551,588.8,588.5,that's,26,en-us,612.305315
0.77579147,,0.88673931,589.1,588.8,called,26,en-us,612.305315
0.77579147,,0.91283858,589.8,589.2,inside,26,en-us,612.305315
0.77579147,,0.89315015,590.2,589.8,they're,26,en-us,612.305315
0.77579147,,0.91283858,590.7,590.2,feeling,26,en-us,612.305315
0.77579147,,0.71416074,591.2,590.7,not,26,en-us,612.305315
0.77579147,,0.70696521,591.8,591.2,from,26,en-us,612.305315
0.77579147,,0.87873274,592.4,592.1,their,26,en-us,612.305315
0.77579147,,0.91283858,592.8,592.4,better,26,en-us,612.305315
0.77579147,,0.75984222,593.0,592.8,to,26,en-us,612.305315
0.77579147,,0.7236976,593.3,593.0,G,26,en-us,612.305315
0.77579147,,0.62988186,593.7,593.4,yeah,26,en-us,612.305315
0.77579147,,0.69598866,595.0,594.2,and,26,en-us,612.305315
0.77579147,,0.8594197,596.5,596.2,put,26,en-us,612.305315
0.77579147,,0.65430409,596.9,596.5,on,26,en-us,612.305315
0.77579147,,0.57065094,597.5,596.9,that,26,en-us,612.305315
0.77579147,,0.91283858,598.5,597.9,patients,26,en-us,612.305315
0.77579147,,0.91283858,599.4,599.3,I,26,en-us,612.305315
0.77579147,,0.7121129,600.0,599.4,think,26,en-us,612.305315
0.77579147,,0.69266844,600.9,600.4,you,26,en-us,612.305315
0.77579147,,0.91283858,601.2,601.0,may,26,en-us,612.305315
0.77579147,,0.59471667,601.7,601.2,be,26,en-us,612.305315
0.77579147,,0.91283858,601.8,601.7,at,26,en-us,612.305315
0.77579147,,0.91283858,601.9,601.8,a,26,en-us,612.305315
0.77579147,,0.84401661,602.2,601.9,Korean,26,en-us,612.305315
0.77579147,,0.69266844,602.8,602.2,citizenship,26,en-us,612.305315
0.77579147,,0.91283858,603.2,602.8,maybe,26,en-us,612.305315
0.77579147,,0.71107012,603.3,603.2,you,26,en-us,612.305315
0.77579147,,0.91283858,603.5,603.3,have,26,en-us,612.305315
0.77579147,,0.91283858,603.7,603.5,to,26,en-us,612.305315
0.77579147,,0.74762344,604.1,603.7,trust,26,en-us,612.305315
0.77579147,,0.6236102,604.7,604.1,your,26,en-us,612.305315
0.77579147,,0.75918561,606.7,606.2,process,26,en-us,612.305315
0.77579147,,0.69266838,607.3,607.1,yeah,26,en-us,612.305315
0.77579147,,0.71107012,607.6,607.3,that,26,en-us,612.305315
0.77579147,,0.91283858,607.9,607.6,Booth,26,en-us,612.305315
0.77579147,,0.71556705,608.1,607.9,day,26,en-us,612.305315
0.77579147,,0.71107012,608.3,608.1,will,26,en-us,612.305315
0.77579147,,0.60021061,608.7,608.3,you,26,en-us,612.305315
0.77579147,,0.69266844,609.9,609.4,accept,26,en-us,612.305315
0.77579147,,0.70111376,610.2,609.9,only,26,en-us,612.305315
0.77579147,,0.71556711,610.7,610.2,that,26,en-us,612.305315
0.77579147,,0.91283858,611.0,610.7,good,26,en-us,612.305315
0.77579147,,0.62472558,611.6,611.0,quality,26,en-us,612.305315
0.77579147,,0.74265188,612.1,611.6,refugees,26,en-us,612.305315
0.6983152, he that we may cause no clams in the future,0.44517595,612.4,612.3,he,26,en-us,617.096155
0.6983152,,0.69752008,612.7,612.4,that,26,en-us,617.096155
0.6983152,,0.5280742,613.1,612.7,we,26,en-us,617.096155
0.6983152,,0.79843831,613.9,613.7,may,26,en-us,617.096155
0.6983152,,0.76209408,614.2,613.9,cause,26,en-us,617.096155
0.6983152,,0.76263791,614.5,614.2,no,26,en-us,617.096155
0.6983152,,0.81412619,615.0,614.5,clams,26,en-us,617.096155
0.6983152,,0.91283858,616.0,615.9,in,26,en-us,617.096155
0.6983152,,0.5752008,616.1,616.0,the,26,en-us,617.096155
0.6983152,,0.68704659,616.7,616.1,future,26,en-us,617.096155
0.71734947, see that view may cause no clams yeah in the future,0.67239779,612.3,612.3,see,26,en-us,617.116201
0.71734947,,0.76689011,612.6,612.3,that,26,en-us,617.116201
0.71734947,,0.57535917,613.1,612.6,view,26,en-us,617.116201
0.71734947,,0.85115981,613.9,613.7,may,26,en-us,617.116201
0.71734947,,0.91283858,614.2,613.9,cause,26,en-us,617.116201
0.71734947,,0.78749239,614.4,614.2,no,26,en-us,617.116201
0.71734947,,0.61721599,615.0,614.4,clams,26,en-us,617.116201
0.71734947,,0.55151814,615.9,615.3,yeah,26,en-us,617.116201
0.71734947,,0.91283858,616.0,615.9,in,26,en-us,617.116201
0.71734947,,0.64164287,616.1,616.0,the,26,en-us,617.116201
0.71734947,,0.60149062,616.7,616.1,future,26,en-us,617.116201
0.91283864, it's over now,0.91283858,621.0,620.9,it's,26,en-us,622.989488
0.91283864,,0.91283858,621.3,621.0,over,26,en-us,622.989488
0.91283864,,0.91283858,621.7,621.3,now,26,en-us,622.989488
